"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,212877.9759,"E","Estimated value"
"ISR","Israel","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,8879.45,,
"ISR","Israel","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,9051.05,,
"ISR","Israel","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,9214.325,,
"ISR","Israel","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,9367.35,,
"ISL","Iceland","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,352.7,,
"ISL","Iceland","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,360.6,,
"ISL","Iceland","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,366.5,,
"ISL","Iceland","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,372.5,,
"SWE","Sweden","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,10175.2135,,
"SWE","Sweden","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,10278.887,,
"SWE","Sweden","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,10353.442,,
"SWE","Sweden","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,10415.8105,,
"SWE","Sweden","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2022","2022","PER","Persons","3","Thousands",,,10486.941,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,41168942.318,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,42809976.835,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,41709736.613,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,45212927.776,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,49546200.61,,
"OECD","OECD - Total","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,1353832.4381,,
"OECD","OECD - Total","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,1362556.6993,,
"OECD","OECD - Total","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,1368954.0268,,
"OECD","OECD - Total","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,1372789.7028,,
"G-7","G7","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,53537.754546,,
"G-7","G7","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,55477.610761,,
"G-7","G7","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,53946.993542,,
"G-7","G7","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,58426.811547,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,42570.935769,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,42995.112322,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,41001.320648,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,43194.507454,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,57633913.763,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,58583278.33,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,56128923.006,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,59296975.049,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,61009945.439,,
"G-7","G7","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",85.729522,,
"G-7","G7","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",85.758815,,
"G-7","G7","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",84.981509,,
"G-7","G7","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",83.251464,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",200.500784,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",200.224615,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",198.047473,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",193.921384,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",194.583281,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,38816860.834,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,39429466.46,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,37639108.063,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,39623718.74,,
"G-7","G7","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,40506880.75,,
"G-7","G7","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,768970.284,,
"G-7","G7","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,771662.23,,
"G-7","G7","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,773161.466,,
"G-7","G7","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,773838.698,,
"G-7","G7","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,50479.012833,,
"G-7","G7","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,51096.794591,,
"G-7","G7","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,48682.079641,,
"G-7","G7","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,51204.106027,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",297.996751,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",297.394775,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",294.896223,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",288.722694,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",292.168148,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",72.371987,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",72.138531,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",71.467021,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",69.870449,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,61187845.752,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,63585905.43,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,62106542.475,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,67315929.993,,
"OECD","OECD - Total","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,74393964.208,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,45196.025764,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,46666.612454,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,45367.880336,,
"OECD","OECD - Total","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,49035.864603,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,987791000,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,1060068000,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,998719000,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,1177224700,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,1463873100,,
"COL","Colombia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,20909567.561,,
"COL","Colombia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,21937218.89,,
"COL","Colombia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,20274041.998,,
"COL","Colombia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,23572132.915,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,747103.675,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,796590.015,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,769962.766,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,869840.596,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,1016560.6,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,15814.696396,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,16484.762793,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,15630.279843,,
"COL","Colombia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,17417.234062,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,662368.976,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,683477.718,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,635305.175,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,703136.784,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,756493.6,,
"COL","Colombia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,14021.031629,,
"COL","Colombia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,14143.998598,,
"COL","Colombia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,12896.724504,,
"COL","Colombia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,14079.243946,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",3.638541,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",3.725695,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",3.655961,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",3.730807,,
"COL","Colombia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",3.992348,,
"COL","Colombia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",25.32393,,
"COL","Colombia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",25.482599,,
"COL","Colombia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",24.622035,,
"COL","Colombia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",24.817549,,
"COL","Colombia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,47241.101333,,
"COL","Colombia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,48322.80725,,
"COL","Colombia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,49260.97125,,
"COL","Colombia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,49941.37375,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,29153.556,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,30678.645,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,30294.045,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,33587.579,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,39080.733,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,15134.876574,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,16035.353034,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,15936.995459,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,17837.146637,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,59505.492,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,63017.996,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,62750.162,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,65991.926,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,76741.786,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,30891.884231,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,32938.73681,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,33011.406924,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,35045.921616,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,54313.549,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","6","Millions",,,55709.246,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","6","Millions",,,54481.98,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","6","Millions",,,56696.136,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","6","Millions",,,57816.557,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,28196.52122,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,29118.542454,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,28661.707866,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,30109.264248,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",0.289803,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",0.294739,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",0.297952,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",0.283044,,
"LVA","Latvia","T_GDP","Gross Domestic Product (GDP); millions","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",0.301389,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",49.466895,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",50.917604,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",52.002141,,
"LVA","Latvia","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",49.936394,,
"LVA","Latvia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,1926.25,,
"LVA","Latvia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2019","2019","PER","Persons","3","Thousands",,,1913.188,,
"LVA","Latvia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2020","2020","PER","Persons","3","Thousands",,,1900.863,,
"LVA","Latvia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2021","2021","PER","Persons","3","Thousands",,,1883.013,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2018","2018","NATCUR","National currency","6","Millions",,,45515.226,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2019","2019","NATCUR","National currency","6","Millions",,,48916.359,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2020","2020","NATCUR","National currency","6","Millions",,,49829.295,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2021","2021","NATCUR","National currency","6","Millions",,,56153.489,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","C","National currency, current prices","2022","2022","NATCUR","National currency","6","Millions",,,66832.519,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,16246.484884,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,17506.786174,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,17828.746084,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,19994.975395,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,23590.723262,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,101910.429,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,111628.422,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,112154.097,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,122723.588,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","6","Millions",,,139748.025,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,36376.535716,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,39950.948003,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,40128.340522,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,43699.06779,,
"LTU","Lithuania","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,49328.635722,,
"LTU","Lithuania","T_GDP","Gross Domestic Product (GDP); millions","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","6","Millions",,,93124.797,,
